0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
39, Private,22,36, High school graduate,0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, White, All other, Female, Not in universe, Job loser - on layoff, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1113.98, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,17,94,1,842
55, Private,16,4, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Professional specialty, White, All other, Male, No, Not in universe, Children or Armed Forces,15024,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,862.74, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, ?, ?, ?, Foreign born- U S citizen by naturalization,0, Not in universe,2,52,94,-1,843
36, Private,33,38, 11th grade,0, Not in universe, Married-civilian spouse present, Retail trade, Transportation and material moving, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,13, Joint both under 65, Not in universe, Not in universe, Householder, Householder,4062.79, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,844
1, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, South, ?, Child <18 never marr not in subfamily, Child under 18 never married,3250.48, MSA to MSA, Different county same state, Different county same state, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,94,1,845
47, Local government,43,2, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Divorced, Education, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, PT for non-econ reasons usually FT,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,1352.63, ?, ?, ?, Not in universe under 1 year old, ?,3, Not in universe, United-States, Canada, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,846
41, Private,8,11, Prof school degree (MD DDS DVM LLB JD),0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Professional specialty, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,2000, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1640.54, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,847
56, Private,13,15, 9th grade,0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Technicians and related support, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2052.99, ?, ?, ?, Not in universe under 1 year old, ?,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,848
54, Private,4,4, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Construction, Professional specialty, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,1977,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1001.15, Nonmover, Nonmover, Nonmover, Yes, Not in universe,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,52,94,-1,849
34, Federal government,45,4, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Other professional services, Professional specialty, White, All other, Male, No, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2091.6, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,850
73, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,561.5, ?, ?, ?, Not in universe under 1 year old, ?,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,95,1,851
24, Private,34,2, Some college but no degree,0, Not in universe, Married-civilian spouse present, Finance insurance and real estate, Executive admin and managerial, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,2, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2072.38, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,1,852
69, State government,43,9, Prof school degree (MD DDS DVM LLB JD),2500, Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Male, No, Not in universe, Full-time schedules,0,0,25, Joint one under 65 & one 65+, Not in universe, Not in universe, Householder, Householder,669.68, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,853
48, Private,26,35, Associates degree-occup /vocational,0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1798.43, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, Portugal, Portugal, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,854
54, Local government,43,2, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Education, Executive admin and managerial, White, All other, Male, No, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2076.43, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,855
22, Private,33,19, Some college but no degree,610, College or university, Never married, Retail trade, Sales, White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,2678.87, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,35,94,1,856
41, Private,42,8, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Medical except hospital, Professional specialty, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,100, Joint both under 65, Not in universe, Not in universe, Householder, Householder,512.91, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,52,94,-1,857
1, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, South, Georgia, Child <18 never marr not in subfamily, Child under 18 never married,2179.31, MSA to MSA, Different state same division, Different state in South, No, Yes,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,94,1,858
49, Local government,43,10, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1356.9, ?, ?, ?, Not in universe under 1 year old, ?,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,52,95,-1,859
48, Private,6,3, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,1902,2800, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1052.7, ?, ?, ?, Not in universe under 1 year old, ?,5, Not in universe, Hungary, Hungary, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,860
22, Private,33,29, Some college but no degree,0, College or university, Never married, Retail trade, Other service, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Secondary individual, Nonrelative of householder,3624.51, Nonmover, Nonmover, Nonmover, Yes, Not in universe,2, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,39,94,1,861
2, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Asian or Pacific Islander, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1913.18, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, China, China, United-States, Native- Born in the United States,0, Not in universe,0,0,94,1,862
